original_index,track_id,song_name,artist,genre,chorus_ratio,syllable_density,sentiment_score,flesch_kincaid_readability,lsa_component_1,lsa_component_2,lsa_component_3
50341,RnB_00424,Just A Little Lovin',Ray Charles,RnB,0.4333,1.3534,0.0,0.0,0.0,0.0,0.0
50342,RnB_00425,Laughin And Clownin,Ray Charles,RnB,0.48,1.3188,0.0,0.0,0.0,0.0,0.0
50343,RnB_00426,Let Me Love You,Ray Charles,RnB,0.1111,1.34,0.0,0.0,0.0,0.0,0.0
50344,RnB_00427,Let's Get Stoned,Ray Charles,RnB,0.3333,1.3247,0.0,0.0,0.0,0.0,0.0
50347,RnB_00428,Makin' Whoopee,Ray Charles,RnB,0.16,1.5455,0.0,0.0,0.0,0.0,0.0
50348,RnB_00429,Mary Ann,Ray Charles,RnB,0.1818,1.2603,0.0,0.0,0.0,0.0,0.0
50350,RnB_00430,Mess Around,Ray Charles,RnB,0.2353,1.6055,0.0,0.0,0.0,0.0,0.0
50351,RnB_00431,Moonlight In Vermont,Ray Charles,RnB,0.4286,2.1607,0.0,0.0,0.0,0.0,0.0
50352,RnB_00432,My Baby Don't Dig Me,Ray Charles,RnB,0.3488,1.3086,0.0,0.0,0.0,0.0,0.0
50353,RnB_00433,My Heart Cries For You,Ray Charles,RnB,0.3913,1.5357,0.0,0.0,0.0,0.0,0.0
50354,RnB_00434,My World,Ray Charles,RnB,0.4286,1.5161,0.0,0.0,0.0,0.0,0.0
50355,RnB_00435,No One To Cry To,Ray Charles,RnB,0.7,1.5692,0.0,0.0,0.0,0.0,0.0
50356,RnB_00436,"Oh, What A Beautiful Morning",Ray Charles,RnB,0.2222,1.5522,0.0,0.0,0.0,0.0,0.0
50358,RnB_00437,One Drop Of Love,Ray Charles,RnB,0.7042,1.469,0.0,0.0,0.0,0.0,0.0
50359,RnB_00438,One Mint Julep,Ray Charles,RnB,0.28,1.5761,0.0,0.0,0.0,0.0,0.0
50360,RnB_00439,Over The Rainbow,Ray Charles,RnB,1.0,1.5088,0.0,0.0,0.0,0.0,0.0
50361,RnB_00440,People Will Say We're In Love,Ray Charles,RnB,0.2143,1.2772,0.0,0.0,0.0,0.0,0.0
50362,RnB_00441,Please Say You're Fooling,Ray Charles,RnB,0.2727,1.5156,0.0,0.0,0.0,0.0,0.0
50363,RnB_00442,Precious Thing,Ray Charles,RnB,0.4524,1.4833,0.0,0.0,0.0,0.0,0.0
50364,RnB_00443,Rainy Night In Georgia,Ray Charles,RnB,0.0741,1.5556,0.0,0.0,0.0,0.0,0.0
50365,RnB_00444,Ray's Blues,Ray Charles,RnB,0.2857,1.6613,0.0,0.0,0.0,0.0,0.0
50366,RnB_00445,Roll With My Baby,Ray Charles,RnB,0.4062,1.4,0.0,0.0,0.0,0.0,0.0
50368,RnB_00446,Santa Claus Is Coming To Town,Ray Charles,RnB,0.5918,1.4545,0.0,0.0,0.0,0.0,0.0
50369,RnB_00447,Say No More,Ray Charles,RnB,0.1395,1.3333,0.0,0.0,0.0,0.0,0.0
50370,RnB_00448,Seven Spanish Angels,Ray Charles,RnB,0.0741,1.5467,0.0,0.0,0.0,0.0,0.0
50371,RnB_00449,Sherry,Ray Charles,RnB,0.381,1.569,0.0,0.0,0.0,0.0,0.0
50372,RnB_00450,She's On The Ball,Ray Charles,RnB,0.4848,1.3711,0.0,0.0,0.0,0.0,0.0
50373,RnB_00451,Smack Dab In The Middle,Ray Charles,RnB,0.3269,1.4417,0.0,0.0,0.0,0.0,0.0
50374,RnB_00452,So Help Me God,Ray Charles,RnB,0.1795,1.3,0.0,0.0,0.0,0.0,0.0
50375,RnB_00453,Sorry Seems To Be The Hardest Word,Ray Charles,RnB,0.381,1.3061,0.0,0.0,0.0,0.0,0.0
50376,RnB_00454,Stella By Starlight,Ray Charles,RnB,0.875,1.625,0.0,0.0,0.0,0.0,0.0
50377,RnB_00455,Still Crazy After All These Years,Ray Charles,RnB,0.2188,1.4103,0.0,0.0,0.0,0.0,0.0
50378,RnB_00456,Strong Love Affair,Ray Charles,RnB,0.3158,1.4228,0.0,0.0,0.0,0.0,0.0
50379,RnB_00457,Sweet Young Thing Like You,Ray Charles,RnB,0.6486,1.2824,0.0,0.0,0.0,0.0,0.0
50380,RnB_00458,Takes Two To Tango,Ray Charles,RnB,0.24,1.4225,0.0,0.0,0.0,0.0,0.0
50381,RnB_00459,Talkin' 'Bout You,Ray Charles,RnB,0.6186,1.3721,0.0,0.0,0.0,0.0,0.0
50382,RnB_00460,Tell Me You'll Wait For Me,Ray Charles,RnB,0.4583,1.3014,0.0,0.0,0.0,0.0,0.0
50383,RnB_00461,Tell The Truth,Ray Charles,RnB,0.6949,1.2544,0.0,0.0,0.0,0.0,0.0
50384,RnB_00462,That Lucky Old Sun,Ray Charles,RnB,0.55,1.4483,0.0,0.0,0.0,0.0,0.0
50385,RnB_00463,That Lucky Old Sun Just Rolls Around Heaven,Ray Charles,RnB,0.6,1.4483,0.0,0.0,0.0,0.0,0.0
9417,RnB_00464,Asylum,John Legend,RnB,0.4194,1.6111,0.0,0.0,0.0,0.0,0.0
9418,RnB_00465,Chasing Your Love,John Legend,RnB,0.4286,1.5122,0.0,0.0,0.0,0.0,0.0
9419,RnB_00466,Cross The Line,John Legend,RnB,0.1892,1.4796,0.0,0.0,0.0,0.0,0.0
9420,RnB_00467,Dare To Dream,John Legend,RnB,0.4444,1.3869,0.0,0.0,0.0,0.0,0.0
9421,RnB_00468,Don't Let Me Be Misunderstood,John Legend,RnB,0.3929,1.5776,0.0,0.0,0.0,0.0,0.0
9422,RnB_00469,Dreams,John Legend,RnB,0.3846,1.2057,0.0,0.0,0.0,0.0,0.0
9423,RnB_00470,Floating Away,John Legend,RnB,0.5,1.5615,0.0,0.0,0.0,0.0,0.0
9424,RnB_00471,Good Morning,John Legend,RnB,0.2558,1.4386,0.0,0.0,0.0,0.0,0.0
9425,RnB_00472,Green Light,John Legend,RnB,0.3443,1.3449,0.0,0.0,0.0,0.0,0.0
9426,RnB_00473,Heaven,John Legend,RnB,0.35,1.339,0.0,0.0,0.0,0.0,0.0
9427,RnB_00474,Hold On Longer,John Legend,RnB,0.5238,1.3548,0.0,0.0,0.0,0.0,0.0
9428,RnB_00475,"I Love, You Love",John Legend,RnB,0.3333,1.5046,0.0,0.0,0.0,0.0,0.0
9429,RnB_00476,Motherless Child,John Legend,RnB,0.65,1.4631,0.0,0.0,0.0,0.0,0.0
9430,RnB_00477,Must Be The Way,John Legend,RnB,0.5385,1.1778,0.0,0.0,0.0,0.0,0.0
9431,RnB_00478,My Imagination,John Legend,RnB,0.1538,1.7634,0.0,0.0,0.0,0.0,0.0
9432,RnB_00479,No Other Love,John Legend,RnB,0.3846,1.295,0.0,0.0,0.0,0.0,0.0
9433,RnB_00480,Number One,John Legend,RnB,0.225,1.4515,0.0,0.0,0.0,0.0,0.0
9434,RnB_00481,Ordinary People,John Legend,RnB,0.4921,1.4673,0.0,0.0,0.0,0.0,0.0
9435,RnB_00482,Out Of Sight,John Legend,RnB,0.6176,1.2886,0.0,0.0,0.0,0.0,0.0
9436,RnB_00483,Penthouse Floor,John Legend,RnB,0.1972,1.5628,0.0,0.0,0.0,0.0,0.0
9437,RnB_00484,Please Baby Don't,John Legend,RnB,0.5172,1.392,0.0,0.0,0.0,0.0,0.0
9438,RnB_00485,Refuge,John Legend,RnB,0.4844,1.5749,0.0,0.0,0.0,0.0,0.0
9440,RnB_00486,Roll Jordan Roll,John Legend,RnB,0.9394,1.3095,0.0,0.0,0.0,0.0,0.0
9441,RnB_00487,Same Old Story,John Legend,RnB,0.5098,1.5,0.0,0.0,0.0,0.0,0.0
9442,RnB_00488,Save The Night,John Legend,RnB,0.5,1.2245,0.0,0.0,0.0,0.0,0.0
9443,RnB_00489,Set Me Free,John Legend,RnB,0.4038,1.4235,0.0,0.0,0.0,0.0,0.0
9444,RnB_00490,She Don't Have To Know,John Legend,RnB,0.08,1.3333,0.0,0.0,0.0,0.0,0.0
9445,RnB_00491,Shine,John Legend,RnB,0.4792,1.3275,0.0,0.0,0.0,0.0,0.0
9446,RnB_00492,Show Me,John Legend,RnB,0.2927,1.5271,0.0,0.0,0.0,0.0,0.0
9447,RnB_00493,Sin City,John Legend,RnB,0.1447,1.523,0.0,0.0,0.0,0.0,0.0
9448,RnB_00494,Slow Dance,John Legend,RnB,0.4364,1.4201,0.0,0.0,0.0,0.0,0.0
9449,RnB_00495,So Gone,John Legend,RnB,0.3137,1.3521,0.0,0.0,0.0,0.0,0.0
9450,RnB_00496,So High,John Legend,RnB,0.5686,1.3725,0.0,0.0,0.0,0.0,0.0
9451,RnB_00497,Someday,John Legend,RnB,0.2703,1.7723,0.0,0.0,0.0,0.0,0.0
9452,RnB_00498,Soul Joint,John Legend,RnB,0.6517,1.2439,0.0,0.0,0.0,0.0,0.0
9453,RnB_00499,Stay With You,John Legend,RnB,0.5,1.4409,0.0,0.0,0.0,0.0,0.0
9454,RnB_00500,Stereo,John Legend,RnB,0.5686,1.3906,0.0,0.0,0.0,0.0,0.0
9455,RnB_00501,Sun Comes Up,John Legend,RnB,0.2609,1.2965,0.0,0.0,0.0,0.0,0.0
9456,RnB_00502,Surefire,John Legend,RnB,0.614,1.4171,0.0,0.0,0.0,0.0,0.0
9457,RnB_00503,Take Me Away,John Legend,RnB,0.069,1.4235,0.0,0.0,0.0,0.0,0.0
9458,RnB_00504,Temporarily Painless,John Legend,RnB,0.75,1.8377,0.0,0.0,0.0,0.0,0.0
9459,RnB_00505,Under The Stars,John Legend,RnB,0.6222,1.3763,0.0,0.0,0.0,0.0,0.0
9460,RnB_00506,What You Do To Me,John Legend,RnB,0.72,1.2197,0.0,0.0,0.0,0.0,0.0
9461,RnB_00507,Who Do We Think We Are,John Legend,RnB,0.3529,1.4972,0.0,0.0,0.0,0.0,0.0
38045,RnB_00508,Again,John Legend,RnB,0.2727,1.3412,0.0,0.0,0.0,0.0,0.0
38046,RnB_00509,Aim High,John Legend,RnB,0.3571,1.4352,0.0,0.0,0.0,0.0,0.0
38047,RnB_00510,Alright,John Legend,RnB,0.4182,1.3593,0.0,0.0,0.0,0.0,0.0
38048,RnB_00511,Bliss,John Legend,RnB,0.4651,1.4091,0.0,0.0,0.0,0.0,0.0
38049,RnB_00512,Burning Down The House,John Legend,RnB,0.5588,1.581,0.0,0.0,0.0,0.0,0.0
38050,RnB_00513,Can't Be My Lover,John Legend,RnB,0.5059,1.4807,0.0,0.0,0.0,0.0,0.0
38051,RnB_00514,Caught Up,John Legend,RnB,0.66,1.2919,0.0,0.0,0.0,0.0,0.0
38052,RnB_00515,Coming Home,John Legend,RnB,0.375,1.4939,0.0,0.0,0.0,0.0,0.0
38053,RnB_00516,Do What I Gotta Do,John Legend,RnB,0.3333,1.2308,0.0,0.0,0.0,0.0,0.0
38054,RnB_00517,Don't You Worry 'bout A Thing,John Legend,RnB,0.4211,1.4808,0.0,0.0,0.0,0.0,0.0
38055,RnB_00518,Each Day Gets Better,John Legend,RnB,0.3333,1.365,0.0,0.0,0.0,0.0,0.0
38056,RnB_00519,Everybody Knows,John Legend,RnB,0.5745,1.6471,0.0,0.0,0.0,0.0,0.0
38057,RnB_00520,For The First Time,John Legend,RnB,0.5517,1.2478,0.0,0.0,0.0,0.0,0.0
38058,RnB_00521,hang on in there,John Legend,RnB,0.0909,1.2291,0.0,0.0,0.0,0.0,0.0
38059,RnB_00522,Hey Girl,John Legend,RnB,0.3889,1.3551,0.0,0.0,0.0,0.0,0.0
38060,RnB_00523,How Can I Blame You,John Legend,RnB,0.6441,1.5056,0.0,0.0,0.0,0.0,0.0
38061,RnB_00524,I Can Change,John Legend,RnB,0.3214,1.4846,0.0,0.0,0.0,0.0,0.0
38062,RnB_00525,I Know Better,John Legend,RnB,0.2381,1.3077,0.0,0.0,0.0,0.0,0.0
38064,RnB_00526,If You're Out There,John Legend,RnB,0.5758,1.8065,0.0,0.0,0.0,0.0,0.0
38065,RnB_00527,It Don't Have To Change,John Legend,RnB,0.6389,1.4688,0.0,0.0,0.0,0.0,0.0
38066,RnB_00528,It's Over,John Legend,RnB,0.1633,1.3817,0.0,0.0,0.0,0.0,0.0
38067,RnB_00529,Lifted,John Legend,RnB,0.3462,1.3254,0.0,0.0,0.0,0.0,0.0
38068,RnB_00530,Live It Up,John Legend,RnB,0.5244,1.417,0.0,0.0,0.0,0.0,0.0
38069,RnB_00531,Love Me Now,John Legend,RnB,0.5357,1.1273,0.0,0.0,0.0,0.0,0.0
38070,RnB_00532,Love The Way It Should Be,John Legend,RnB,0.6458,1.6712,0.0,0.0,0.0,0.0,0.0
38071,RnB_00533,Made To Love,John Legend,RnB,0.7455,1.21,0.0,0.0,0.0,0.0,0.0
38072,RnB_00534,Marching Into The Dark,John Legend,RnB,0.6406,1.6279,0.0,0.0,0.0,0.0,0.0
38073,RnB_00535,Maxine,John Legend,RnB,0.359,1.6037,0.0,0.0,0.0,0.0,0.0
38074,RnB_00536,Maxine's Interlude,John Legend,RnB,0.6129,1.352,0.0,0.0,0.0,0.0,0.0
38075,RnB_00537,Money Blown,John Legend,RnB,0.4423,1.4,0.0,0.0,0.0,0.0,0.0
38076,RnB_00538,Open Your Eyes,John Legend,RnB,0.5161,1.3276,0.0,0.0,0.0,0.0,0.0
38077,RnB_00539,"Pride, In The Name Of Love",John Legend,RnB,0.5714,1.275,0.0,0.0,0.0,0.0,0.0
38078,RnB_00540,Quickly,John Legend,RnB,0.1724,1.4135,0.0,0.0,0.0,0.0,0.0
38079,RnB_00541,Rolling In The Deep,John Legend,RnB,0.4237,1.4323,0.0,0.0,0.0,0.0,0.0
38080,RnB_00542,Satisfaction,John Legend,RnB,0.1923,1.3974,0.0,0.0,0.0,0.0,0.0
38081,RnB_00543,Save Room,John Legend,RnB,0.5577,1.3036,0.0,0.0,0.0,0.0,0.0
38082,RnB_00544,Selfish (Remix),John Legend,RnB,0.6667,1.4271,0.0,0.0,0.0,0.0,0.0
38083,RnB_00545,The Beginning,John Legend,RnB,0.6486,1.5566,0.0,0.0,0.0,0.0,0.0
38084,RnB_00546,This Time,John Legend,RnB,0.375,1.3285,0.0,0.0,0.0,0.0,0.0
38085,RnB_00547,Tomorrow,John Legend,RnB,0.5676,1.5455,0.0,0.0,0.0,0.0,0.0
38086,RnB_00548,Tonight,John Legend,RnB,0.6,1.365,0.0,0.0,0.0,0.0,0.0
38087,RnB_00549,Wake Up Everybody,John Legend,RnB,0.3088,1.5091,0.0,0.0,0.0,0.0,0.0
38088,RnB_00550,Wanna Be Loved,John Legend,RnB,0.6585,1.4133,0.0,0.0,0.0,0.0,0.0
38089,RnB_00551,We Loved It,John Legend,RnB,0.25,1.4949,0.0,0.0,0.0,0.0,0.0
38090,RnB_00552,What You Do To Me (Piano Demo),John Legend,RnB,0.72,1.2197,0.0,0.0,0.0,0.0,0.0
38091,RnB_00553,With You I'm Born Again,John Legend,RnB,0.7143,1.383,0.0,0.0,0.0,0.0,0.0
38092,RnB_00554,Woke Up This Morning,John Legend,RnB,0.8077,1.6962,0.0,0.0,0.0,0.0,0.0
2348,RnB_00555,A Woman In A Man's World,Chaka Khan,RnB,0.2353,1.2885,0.0,0.0,0.0,0.0,0.0
2349,RnB_00556,All Of Me,Chaka Khan,RnB,0.8333,1.1961,0.0,0.0,0.0,0.0,0.0
2352,RnB_00557,Best Of Your Heart,Chaka Khan,RnB,0.4286,1.3596,0.0,0.0,0.0,0.0,0.0
2353,RnB_00558,Betcha I,Chaka Khan,RnB,0.1622,1.5417,0.0,0.0,0.0,0.0,0.0
2354,RnB_00559,Better Days,Chaka Khan,RnB,0.32,1.5417,0.0,0.0,0.0,0.0,0.0
2355,RnB_00560,Better Together,Chaka Khan,RnB,0.1739,1.5974,0.0,0.0,0.0,0.0,0.0
2356,RnB_00561,Blue Love,Chaka Khan,RnB,0.4242,1.5075,0.0,0.0,0.0,0.0,0.0
2357,RnB_00562,Caught In The Act,Chaka Khan,RnB,0.1739,1.396,0.0,0.0,0.0,0.0,0.0
2358,RnB_00563,Chinatown,Chaka Khan,RnB,0.3636,1.4304,0.0,0.0,0.0,0.0,0.0
2359,RnB_00564,Circles,Chaka Khan,RnB,0.35,1.5648,0.0,0.0,0.0,0.0,0.0
2360,RnB_00565,Coltrane Dreams,Chaka Khan,RnB,0.75,1.569,0.0,0.0,0.0,0.0,0.0
2362,RnB_00566,Earth Song,Chaka Khan,RnB,0.4412,1.7011,0.0,0.0,0.0,0.0,0.0
2363,RnB_00567,Earth To Mickey,Chaka Khan,RnB,0.1159,1.4471,0.0,0.0,0.0,0.0,0.0
2364,RnB_00568,Every Little Thing,Chaka Khan,RnB,0.2333,1.6437,0.0,0.0,0.0,0.0,0.0
2365,RnB_00569,Everybody Has An Aura,Chaka Khan,RnB,0.4839,1.7143,0.0,0.0,0.0,0.0,0.0
2366,RnB_00570,Everything Changes,Chaka Khan,RnB,0.3636,1.6706,0.0,0.0,0.0,0.0,0.0
2367,RnB_00571,Everywhere,Chaka Khan,RnB,0.7143,1.7473,0.0,0.0,0.0,0.0,0.0
2368,RnB_00572,Eye To Eye,Chaka Khan,RnB,0.2727,1.5843,0.0,0.0,0.0,0.0,0.0
2369,RnB_00573,Facts Of Love,Chaka Khan,RnB,0.125,1.5692,0.0,0.0,0.0,0.0,0.0
2370,RnB_00574,Fate,Chaka Khan,RnB,0.24,1.5513,0.0,0.0,0.0,0.0,0.0
2371,RnB_00575,Father He Said,Chaka Khan,RnB,0.3125,1.8378,0.0,0.0,0.0,0.0,0.0
2372,RnB_00576,Feel Good,Chaka Khan,RnB,0.3793,1.2471,0.0,0.0,0.0,0.0,0.0
2373,RnB_00577,Fool's Paradise,Chaka Khan,RnB,0.5294,1.76,0.0,0.0,0.0,0.0,0.0
2374,RnB_00578,"Get Ready, Get Set",Chaka Khan,RnB,0.4286,1.3441,0.0,0.0,0.0,0.0,0.0
2375,RnB_00579,Give Me All,Chaka Khan,RnB,0.3636,1.3425,0.0,0.0,0.0,0.0,0.0
2376,RnB_00580,Goldfinger,Chaka Khan,RnB,0.7273,1.4459,0.0,0.0,0.0,0.0,0.0
2377,RnB_00581,Got To Be There,Chaka Khan,RnB,0.7778,1.4022,0.0,0.0,0.0,0.0,0.0
2378,RnB_00582,Hair,Chaka Khan,RnB,0.2857,1.3088,0.0,0.0,0.0,0.0,0.0
2379,RnB_00583,Half Moon,Chaka Khan,RnB,0.2353,1.3784,0.0,0.0,0.0,0.0,0.0
2380,RnB_00584,Haulin' Coal,Chaka Khan,RnB,0.3548,1.5044,0.0,0.0,0.0,0.0,0.0
2381,RnB_00585,Have A Good Time,Chaka Khan,RnB,0.5769,1.3243,0.0,0.0,0.0,0.0,0.0
2382,RnB_00586,Have A Little Faith In Me,Chaka Khan,RnB,0.2941,1.3976,0.0,0.0,0.0,0.0,0.0
2383,RnB_00587,Heaven Bound,Chaka Khan,RnB,0.3056,1.5575,0.0,0.0,0.0,0.0,0.0
2384,RnB_00588,Heed The Warning,Chaka Khan,RnB,0.2667,1.4306,0.0,0.0,0.0,0.0,0.0
2385,RnB_00589,I Want,Chaka Khan,RnB,0.4444,1.4648,0.0,0.0,0.0,0.0,0.0
2387,RnB_00590,I'm Every Woman,Chaka Khan,RnB,0.4889,1.7607,0.0,0.0,0.0,0.0,0.0
2388,RnB_00591,In Love We Grow,Chaka Khan,RnB,0.2105,1.25,0.0,0.0,0.0,0.0,0.0
2389,RnB_00592,It's You,Chaka Khan,RnB,0.08,1.4815,0.0,0.0,0.0,0.0,0.0
2390,RnB_00593,Jigsaw,Chaka Khan,RnB,0.2381,1.5385,0.0,0.0,0.0,0.0,0.0
2391,RnB_00594,Jive Talkin',Chaka Khan,RnB,0.5455,1.5422,0.0,0.0,0.0,0.0,0.0
2392,RnB_00595,Journey 2 The Center Of Your Heart,Chaka Khan,RnB,0.2,1.4519,0.0,0.0,0.0,0.0,0.0
2393,RnB_00596,Keep Givin' Me Lovin',Chaka Khan,RnB,0.0833,1.625,0.0,0.0,0.0,0.0,0.0
2394,RnB_00597,Keep It Coming,Chaka Khan,RnB,0.6207,1.5102,0.0,0.0,0.0,0.0,0.0
2395,RnB_00598,Keep Your Head Up,Chaka Khan,RnB,0.3171,1.4074,0.0,0.0,0.0,0.0,0.0
2396,RnB_00599,Life Is A Dance,Chaka Khan,RnB,0.35,1.6111,0.0,0.0,0.0,0.0,0.0
2397,RnB_00600,Little Boy Blue,Chaka Khan,RnB,0.4375,1.42,0.0,0.0,0.0,0.0,0.0
2398,RnB_00601,Look Through My Eyes,Chaka Khan,RnB,0.6452,1.4565,0.0,0.0,0.0,0.0,0.0
2399,RnB_00602,Losers In Love,Chaka Khan,RnB,0.1739,1.4789,0.0,0.0,0.0,0.0,0.0
2400,RnB_00603,Love Has Fallen On Me,Chaka Khan,RnB,0.2857,1.4343,0.0,0.0,0.0,0.0,0.0
2401,RnB_00604,Lullaby Of Birdland,Chaka Khan,RnB,0.625,1.5405,0.0,0.0,0.0,0.0,0.0
2402,RnB_00605,Maybe Your Baby,Chaka Khan,RnB,0.2857,1.4598,0.0,0.0,0.0,0.0,0.0
2403,RnB_00606,Miles Blowin,Chaka Khan,RnB,0.3784,1.5579,0.0,0.0,0.0,0.0,0.0
2404,RnB_00607,Move Me No Mountain,Chaka Khan,RnB,0.5909,1.3265,0.0,0.0,0.0,0.0,0.0
2405,RnB_00608,My Destiny,Chaka Khan,RnB,0.1111,1.7237,0.0,0.0,0.0,0.0,0.0
2406,RnB_00609,My Funny Valentine,Chaka Khan,RnB,0.2105,1.8103,0.0,0.0,0.0,0.0,0.0
2407,RnB_00610,My Love Is Alive,Chaka Khan,RnB,0.087,1.5122,0.0,0.0,0.0,0.0,0.0
2408,RnB_00611,Never Miss The Water,Chaka Khan,RnB,0.3571,1.3261,0.0,0.0,0.0,0.0,0.0
2409,RnB_00612,Night Moods,Chaka Khan,RnB,0.5556,1.2154,0.0,0.0,0.0,0.0,0.0
2410,RnB_00613,One For All Time,Chaka Khan,RnB,0.1364,1.4095,0.0,0.0,0.0,0.0,0.0
2411,RnB_00614,One Million Kisses,Chaka Khan,RnB,0.0909,1.641,0.0,0.0,0.0,0.0,0.0
2412,RnB_00615,Ooh I Like Your Loving,Chaka Khan,RnB,0.2353,1.5,0.0,0.0,0.0,0.0,0.0
2413,RnB_00616,Our Love's In Danger,Chaka Khan,RnB,0.1333,1.5128,0.0,0.0,0.0,0.0,0.0
2414,RnB_00617,Pack'd My Bags,Chaka Khan,RnB,0.1471,1.3143,0.0,0.0,0.0,0.0,0.0
2415,RnB_00618,Please Pardon Me (You Remind Me Of A Friend),Chaka Khan,RnB,0.7273,1.427,0.0,0.0,0.0,0.0,0.0
2416,RnB_00619,Pop My Clutch,Chaka Khan,RnB,0.1176,1.4348,0.0,0.0,0.0,0.0,0.0
2418,RnB_00620,Reconsider (U Betta),Chaka Khan,RnB,0.2647,1.8689,0.0,0.0,0.0,0.0,0.0
2419,RnB_00621,Roll Me Through The Rushes,Chaka Khan,RnB,0.2188,1.5426,0.0,0.0,0.0,0.0,0.0
2420,RnB_00622,"Signed, Sealed, Delivered",Chaka Khan,RnB,0.6,1.6818,0.0,0.0,0.0,0.0,0.0
2421,RnB_00623,Sleep On It,Chaka Khan,RnB,0.1739,1.4,0.0,0.0,0.0,0.0,0.0
2422,RnB_00624,Some Love,Chaka Khan,RnB,0.4359,1.1802,0.0,0.0,0.0,0.0,0.0
2423,RnB_00625,Spoon,Chaka Khan,RnB,0.4706,1.5542,0.0,0.0,0.0,0.0,0.0
2424,RnB_00626,Spring Can Really Hang You Up The Most,Chaka Khan,RnB,0.1379,1.5091,0.0,0.0,0.0,0.0,0.0
2425,RnB_00627,Stay,Chaka Khan,RnB,0.1351,1.1849,0.0,0.0,0.0,0.0,0.0
2426,RnB_00628,Sticky Wicked,Chaka Khan,RnB,0.4054,1.6197,0.0,0.0,0.0,0.0,0.0
2427,RnB_00629,Stop On By,Chaka Khan,RnB,0.5455,1.5054,0.0,0.0,0.0,0.0,0.0
2428,RnB_00630,Stormy Weather,Chaka Khan,RnB,0.4375,1.5082,0.0,0.0,0.0,0.0,0.0
2429,RnB_00631,Stranger To Love,Chaka Khan,RnB,0.3514,1.4467,0.0,0.0,0.0,0.0,0.0
2430,RnB_00632,Street Player,Chaka Khan,RnB,0.5,1.4825,0.0,0.0,0.0,0.0,0.0
2431,RnB_00633,Stronger Than Before,Chaka Khan,RnB,0.6471,1.2938,0.0,0.0,0.0,0.0,0.0
2432,RnB_00634,Sweet Thing,Chaka Khan,RnB,0.6226,1.4046,0.0,0.0,0.0,0.0,0.0
2433,RnB_00635,Take The A-Train,Chaka Khan,RnB,0.7778,1.4902,0.0,0.0,0.0,0.0,0.0
2434,RnB_00636,Teach Me Tonight,Chaka Khan,RnB,0.1765,1.4344,0.0,0.0,0.0,0.0,0.0
2435,RnB_00637,Tearin' It Up,Chaka Khan,RnB,0.12,1.3352,0.0,0.0,0.0,0.0,0.0
2436,RnB_00638,Telephone,Chaka Khan,RnB,0.3902,1.6476,0.0,0.0,0.0,0.0,0.0
2437,RnB_00639,Tell Me Something Good,Chaka Khan,RnB,0.1667,1.4314,0.0,0.0,0.0,0.0,0.0
2438,RnB_00640,The Best Is Yet To Come,Chaka Khan,RnB,0.16,1.2756,0.0,0.0,0.0,0.0,0.0
2440,RnB_00641,The Drama,Chaka Khan,RnB,0.1277,1.5351,0.0,0.0,0.0,0.0,0.0
2441,RnB_00642,The End Of A Love Affair,Chaka Khan,RnB,0.5714,1.5714,0.0,0.0,0.0,0.0,0.0
2442,RnB_00643,The Message In The Middle Of The Bottom,Chaka Khan,RnB,0.5526,1.5294,0.0,0.0,0.0,0.0,0.0
2444,RnB_00644,The Woman I Am,Chaka Khan,RnB,0.3636,1.54,0.0,0.0,0.0,0.0,0.0
2445,RnB_00645,Them There Eyes,Chaka Khan,RnB,0.7674,1.4923,0.0,0.0,0.0,0.0,0.0
2447,RnB_00646,This Is My Night,Chaka Khan,RnB,0.4423,1.3103,0.0,0.0,0.0,0.0,0.0
2448,RnB_00647,To Sir With Love,Chaka Khan,RnB,0.0909,1.3429,0.0,0.0,0.0,0.0,0.0
2449,RnB_00648,Too Much Love,Chaka Khan,RnB,0.4375,1.3418,0.0,0.0,0.0,0.0,0.0
2450,RnB_00649,Walk The Rockway,Chaka Khan,RnB,0.4848,1.4535,0.0,0.0,0.0,0.0,0.0
2451,RnB_00650,Walkin' In The Sun,Chaka Khan,RnB,0.1905,1.4343,0.0,0.0,0.0,0.0,0.0
2452,RnB_00651,We Can Work It Out,Chaka Khan,RnB,0.575,1.2326,0.0,0.0,0.0,0.0,0.0
27070,RnB_00652,Ain't Nobody,Chaka Khan,RnB,0.1633,1.488,0.0,0.0,0.0,0.0,0.0
27071,RnB_00653,Ain't Nothin' But A Maybe,Chaka Khan,RnB,0.5833,1.5625,0.0,0.0,0.0,0.0,0.0
27072,RnB_00654,Ain't That Peculiar,Chaka Khan,RnB,0.3529,1.5179,0.0,0.0,0.0,0.0,0.0
27073,RnB_00655,All Night's All Right,Chaka Khan,RnB,0.4074,1.3725,0.0,0.0,0.0,0.0,0.0
27074,RnB_00656,And The Melody Still Lingers On (Night In Tunisia),Chaka Khan,RnB,0.3571,1.6714,0.0,0.0,0.0,0.0,0.0
27075,RnB_00657,Angel,Chaka Khan,RnB,0.3636,1.7403,0.0,0.0,0.0,0.0,0.0
27076,RnB_00658,Any Love,Chaka Khan,RnB,0.1053,1.4576,0.0,0.0,0.0,0.0,0.0
27077,RnB_00659,Any Old Sunday,Chaka Khan,RnB,0.0909,1.5373,0.0,0.0,0.0,0.0,0.0
